timestamp,mission_id,drone_id,altitude_m,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,heading_deg,gps_lat,gps_lon,distance_to_base_m,battery_level_pct,power_consumption_watts,flight_time_s,mission_type,target_type,object_detected,hover_duration_s,camera_active,recording_mode,ambient_temp_C,wind_speed_mps,wind_dir_deg,weather_condition,region_type,proximity_to_restricted_zone_m,detected_object_count,average_object_size_px,thermal_signature_intensity,detection_confidence_avg,surveillance_pattern,accel_mag,vel_mag,accel_mean,accel_std,accel_rms,vel_mean,vel_std,vel_rms,time,accel_x_smooth,vel_fault,accel_fault,anomaly_score,fault,pred,test_pred,health_score,alert,status,health_smooth,anomaly_score_noisy,status_binary,anomaly_probability,prediction_label,actual,predicted,prediction,severity,health_status
2021-01-03 17:00:00,MSN2122,DR10,76,-0.2929577567007888,0.0729746341789114,-1.0559750855319252,-0.0025692149848133,-0.4257207036138142,0.8806086592095895,281,32.92490420069092,73.52460615365527,253,13,184.78552784311665,1686,Patrol,Unknown,0,2,1,RGB,20.71649141317432,1.4763271377197604,198,Clear,Urban,267,0,43.72102098623454,170.42967802968062,0.3999429555960242,Patrol,0.9781187704087834,1.0982863587010727,1.4281700880682409,0.7008479148988412,0.5647171353949368,3.681657431317769,1.5606638287578691,0.6340959248433582,2021-01-03 17:00:00,0.0444449938588555,1,0,0.8607929335872971,1,1,1,13.920706641270286,🚨 CRITICAL ALERT,NORMAL,68.41631370595621,1.775592898234252,NORMAL,0.1,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 17:15:00,MSN2113,DR6,118,4.669894072806116,-2.18179272554138,0.1335981795039233,0.3006498382935682,-0.6570226308211946,-0.4825263123840502,283,32.11319689819059,72.0737149797469,781,50,143.29184435194156,1141,Return,Structure,1,9,1,RGB,32.0241721081583,1.946584557762037,139,Clear,Coastal,192,3,60.87965786503739,75.50491248910123,0.5815499120993537,Patrol,0.8688502200149933,5.156159289822391,1.43642341943185,0.6928902615959774,0.501630908411122,3.87206661980441,1.6175460092003986,2.976909953963547,2021-01-03 17:15:00,0.04376237775991,1,0,0.2375766934235718,0,0,1,76.24233065764281,✅ NORMAL,NORMAL,68.16996419420566,4.948934343210903,NORMAL,0.07,NORMAL,NORMAL,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 17:30:00,MSN4853,DR1,39,1.1617469425205054,2.72846434323446,0.1358297173755977,1.992660935261037,1.2557061000473415,0.0902676333259238,357,31.970550422351582,72.23172664245759,1128,37,139.78253225061476,1109,Patrol,Structure,0,2,1,RGB,26.88027613340604,1.075713251915729,292,Clear,Forest,827,3,95.34851579971,152.02123291056577,0.6135895916397922,Patrol,2.35704129328227,2.968606296375444,1.5082563261965365,0.7509911284522494,1.3608384251675825,3.853424919721806,1.6277697805628424,1.7139256443303803,2021-01-03 17:30:00,0.1218943671049994,1,0,0.6041914252539737,0,0,1,39.580857474602624,⚠️ WARNING,NORMAL,68.52814108222564,4.711278182413266,NORMAL,0.19,NORMAL,NORMAL,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 17:45:00,MSN7615,DR8,67,-2.1664835300031235,1.1944668974829062,-1.9490567815476347,-0.7596002252741378,1.2026780246748698,0.5234294001350047,129,32.35859408229337,72.63108671325307,907,39,157.7126738565627,2290,Patrol,Human,0,1,1,RGB,33.4481281513654,1.1152655527949302,138,Rain,Coastal,581,3,88.59399274076218,54.12454650517303,0.3636877721943619,Patrol,1.515719390321988,3.14948001940861,1.3760551571388304,0.5900725151348821,0.8751009980183351,3.504077393589992,1.3055578617836872,1.818353137012909,2021-01-03 17:45:00,0.099668030956312,1,0,0.8042064067790341,0,1,1,19.57935932209659,🚨 CRITICAL ALERT,NORMAL,68.78730536889918,3.914143858988123,NORMAL,0.12,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 18:00:00,MSN2964,DR8,103,2.719642048980689,3.661796102682543,0.767540025856985,-0.2081089755198573,0.8781984820107994,-0.7368457993444443,33,31.899006868944863,72.58645779031113,978,53,175.60933805876408,2207,Scan,Human,0,4,1,Thermal,28.60645601175157,3.911853435228588,250,Clear,Urban,133,2,33.041188492081666,140.3707921335115,0.794244806254155,Circle,1.165111003943208,4.625399578792894,1.3872294451198697,0.584312704088869,0.6726771517624063,3.574736484778504,1.348899399777105,2.670475691925659,2021-01-03 18:00:00,0.0987250065590519,1,0,0.2400457784616766,0,0,1,75.99542215383234,✅ NORMAL,WARNING,68.54003721739227,6.636171887373748,ANOMALY,0.11,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 18:15:00,MSN5033,DR9,88,2.383409255496684,0.8266606554484831,-1.4814297751646923,-0.394251740096692,0.9114597597799456,1.0329497960000804,19,32.49992813346426,73.39716729403294,695,29,95.16899789897344,3385,Patrol,Human,0,5,1,RGB,22.790490612365733,3.0201413071154883,288,Clear,Urban,197,0,106.52242105558676,126.6556754245715,0.3468211195613405,Patrol,1.4328916949036985,2.9255156292862776,1.4738323256615806,0.5084699479494338,0.8272804057722295,3.4656751394928813,1.3533285238138892,1.6890472360868898,2021-01-03 18:15:00,0.1140883837768102,1,0,0.8359872434461423,0,1,1,16.40127565538577,🚨 CRITICAL ALERT,NORMAL,68.58573636112516,3.8801870396602176,NORMAL,0.14,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 18:30:00,MSN1651,DR7,83,3.915996049116377,-0.0449260191680161,1.4339251203685477,-0.0212132513881515,-0.1024129418303689,0.9452104127234912,296,32.27518415293585,73.95015187040686,1771,82,147.26361159427245,3118,Scan,Human,1,32,1,RGB,24.52567246642145,4.992972669782668,284,Clear,Urban,715,4,88.52252777365484,154.24827772780247,0.500545260478867,Circle,0.9509790413093866,4.170513715924852,1.3334008533389743,0.4250577080113337,0.5490480054936666,3.5018702494330576,1.3682757834995278,2.40784721654824,2021-01-03 18:30:00,0.1514521056624003,1,0,0.3525242197237472,0,0,1,64.74757802762528,✅ NORMAL,WARNING,69.07173431033566,5.02778250698235,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 18:45:00,MSN2343,DR1,84,-3.2985934841177915,2.984516982582288,1.7297462578345384,-0.0351599645348843,2.319650740699833,-1.6679144284160523,160,32.72082993946171,72.12309258349636,513,20,127.83865293373157,832,Circle,Structure,0,6,1,RGB,22.362388726841456,0.9453915259889688,101,Clear,Urban,447,1,76.17846616621948,73.30897787886045,0.4556677355422178,Patrol,2.8572634324566266,4.772848490082104,1.4820755606387614,0.6434114295942319,1.6496418118745075,3.6075280831021344,1.426237870476452,2.7556053605502018,2021-01-03 18:45:00,0.2128832536790172,1,1,0.0476317363189388,0,0,1,95.23682636810612,✅ NORMAL,WARNING,68.71858653649588,7.806192219424736,ANOMALY,0.23,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-03 19:00:00,MSN7868,DR3,55,-2.073273413952886,-3.8575661743753615,-0.1098940296409985,0.7057213545527715,-0.4589292132733533,-0.0897967750423097,109,31.92088403263441,73.33488233907691,469,62,115.46725526820292,3709,Patrol,Human,1,4,1,Thermal,25.729005811224443,4.318776205772559,344,Clear,Rural,349,0,80.85039140730962,113.99248197830642,0.7231430739137996,Track,0.8465944211223558,4.380794007533287,1.42285300848846,0.6743471355443504,0.4887815169294275,3.8557514773482615,1.3067606317130906,2.5292525995136423,2021-01-03 19:00:00,0.2423719976302407,1,0,0.2901815219370051,0,0,1,70.9818478062995,✅ NORMAL,WARNING,68.8736171443711,5.408619811850968,ANOMALY,0.12,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 19:15:00,MSN9565,DR5,50,4.345663061600787,1.0776121038829842,0.892694963407486,-0.0330565371988628,-0.8054553175194512,0.4195326728634456,182,31.591575932566307,73.20810408132408,446,21,168.67778644324602,2475,Return,Human,0,8,1,RGB,23.07390327357839,4.944670913467139,174,Cloudy,Urban,490,2,60.23101199615253,132.06086474236056,0.7765991615524308,Patrol,0.908767663801858,4.565406837193124,1.388133693156517,0.6925855713245719,0.52467725532683,3.781301022312006,1.2338832611856756,2.6358388664136085,2021-01-03 19:15:00,0.2216029884644492,1,0,0.2561249568735507,0,0,1,74.38750431264494,✅ NORMAL,WARNING,69.01018481969605,6.2716523205243,ANOMALY,0.1,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 19:30:00,MSN6183,DR9,95,-0.7115753314004009,-2.7277544761366634,0.7647173582361255,-0.3320479755263146,-0.0395049133405814,0.2586941082314075,350,31.77661982390619,73.1256455954152,1421,64,160.64945509966887,4267,Patrol,Unknown,0,6,1,RGB,35.79695352373632,5.046422181000732,265,Clear,Forest,799,0,82.1245561006926,104.68330012533444,0.6520332163783026,Hover,0.4227755171043068,2.920920500857364,1.332599367826069,0.7490762103906378,0.2440895586069547,3.963564436527635,0.876336982054005,1.6863942374514955,2021-01-03 19:30:00,0.1603292737323355,1,0,0.8343120279115621,0,1,1,16.56879720884379,🚨 CRITICAL ALERT,NORMAL,69.22084299211011,3.525976414910407,NORMAL,0.13,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 19:45:00,MSN5272,DR10,95,-7.987276122412648,-1.8632028699629464,0.7946334983099886,-0.2919380019887306,0.7776854541122475,1.009348313296395,221,32.65777495607575,72.22436048723748,427,6,196.012032192354,1447,Track,Structure,0,11,1,RGB,21.37925091127255,2.0161476252103583,235,Cloudy,Urban,162,1,82.1338929788357,143.0457963608726,0.738548259293351,Patrol,1.307213249664041,8.240118153700088,1.376435670790974,0.7315433828619781,0.7547199215817795,4.271960322915405,1.59259562906272,4.757434434193068,2021-01-03 19:45:00,0.1250079330365041,1,0,0.0894629997245985,1,0,1,91.05370002754016,✅ NORMAL,WARNING,68.40029708060314,8.996543139316314,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-03 20:00:00,MSN4346,DR7,102,-4.659639500507192,1.138558426887565,2.2687517485406894,-1.630782283690853,-0.2024748252581957,-1.2094341835242148,156,32.65942390908659,73.64888955583737,1409,87,95.86469444178049,1021,Scan,Vehicle,0,4,1,RGB,25.76356833936012,4.065002804527452,82,Clear,Urban,287,4,69.49648531025656,140.93326644551698,0.3450824744874931,Return,2.0403867172524364,5.306202979780366,1.3447702131879906,0.6900578141854802,1.178017820456631,4.505719991255896,1.5510475982646104,3.0635377187509887,2021-01-03 20:00:00,0.0227210032211684,1,0,0.0711562856075674,0,0,1,92.88437143924324,✅ NORMAL,WARNING,67.88591948436286,7.380332446287419,ANOMALY,0.19,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-03 20:15:00,MSN6147,DR10,107,2.6118439624986776,0.7499255081716857,1.8089698826391265,-0.087189900289004,-0.241423991768537,-0.5262024082772075,344,32.113132785082634,73.57444681125862,406,15,141.5635673407854,1482,Patrol,Vehicle,0,46,1,Thermal,27.753969547909943,5.900203182755602,192,Clear,Urban,340,1,100.9508630172758,103.60075724842535,0.7982970140109998,Track,0.5854712606017429,3.2644278501052475,1.251745400215966,0.7262072861577137,0.3380219899112058,4.517214774325561,1.5402682265259873,1.884718298008376,2021-01-03 20:15:00,0.0617298331261868,1,0,0.8360796158495711,1,1,1,16.392038415042887,🚨 CRITICAL ALERT,NORMAL,68.03528838676212,3.494580762473629,NORMAL,0.12,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 20:30:00,MSN4910,DR2,67,-1.4889318039806276,-3.3302578468742405,-2.037233658087564,-0.2011202449729302,0.7944002896372416,1.7197439470894909,102,32.02823664532682,72.96455235792375,203,12,142.01313163937664,1094,Patrol,Unknown,0,17,1,Thermal,22.09255202242712,1.498226292705956,205,Cloudy,Rural,133,2,79.51670815352215,180.90340180467115,0.6019370301829521,Return,1.9050040463643765,4.178259951369385,1.325734704458083,0.7535759469905802,1.0998545989757988,4.47250081158321,1.5432659784530542,2.412319507667347,2021-01-03 20:30:00,0.0726964011218238,1,0,0.2616374730477793,1,0,1,73.83625269522207,✅ NORMAL,WARNING,67.81969977629304,5.983190602437816,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 20:45:00,MSN5351,DR5,66,-1.9795357408485992,-1.0499868564499997,2.2579431829729435,0.8129322641328321,-0.8049374115295601,-0.5068257609886831,60,32.992638703338734,73.10799673486997,813,41,98.53964462620657,3346,Patrol,Human,0,5,1,Night Vision,26.692688829413303,4.553915374153634,80,Clear,Urban,619,2,44.69755157176353,146.2150329265286,0.9602125356152592,Hover,1.251261545221381,3.181091253885803,1.3075716894898513,0.7528947875930252,0.7224161899601916,4.498058374043162,1.5166876380869876,1.8366038917477323,2021-01-03 20:45:00,0.1192709746843001,1,0,0.8463881314626299,0,1,1,15.361186853737008,🚨 CRITICAL ALERT,NORMAL,68.42265757973331,4.790369481212138,NORMAL,0.15,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 21:00:00,MSN7484,DR9,94,4.952750004059562,1.7325172517305971,1.836790189410879,1.2520183558557674,0.1869300750032871,-0.4952242810795376,225,32.49648345241637,72.58076442930495,869,14,176.98262320729148,1395,Patrol,Human,0,2,1,Thermal,26.02873390955409,3.238402821972876,245,Clear,Urban,583,0,90.70099186470074,116.60185878304048,0.7047332209471519,Hover,1.3593159694902648,5.559239770883441,1.348405382307939,0.7424060209696208,0.7848014408989614,4.636930979539021,1.5466464428311029,3.209628578209229,2021-01-03 21:00:00,0.0669004541581222,1,0,0.1545948700376012,1,0,1,84.54051299623988,✅ NORMAL,WARNING,68.06751176920876,6.417801987263457,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 21:15:00,MSN3144,DR5,79,0.6991888671987612,-0.7453207158152017,1.422112134294887,1.0255306010407992,1.6429981707742634,-0.7221639314073113,338,31.61201349628998,73.65061488890277,1634,13,150.95338266865994,3149,Track,Vehicle,0,17,1,RGB,28.33470075365588,1.528994910276016,90,Cloudy,Urban,264,0,74.63199062704996,127.58770273699524,0.9919896107845808,Track,2.06704541475613,1.751219850260592,1.2693835805378892,0.5904656099625758,1.1934092266366332,4.33476811555687,1.792728155644634,1.011067251958169,2021-01-03 21:15:00,0.0988803415124015,1,0,0.8138879540393116,1,1,1,18.61120459606884,🚨 CRITICAL ALERT,NORMAL,68.53913187052959,4.135268531886757,NORMAL,0.16,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 21:30:00,MSN5915,DR5,84,3.198650583269288,-2.385693146808522,0.2488740954630023,-0.7187816006244807,-0.7301869464654537,-0.1124375145130503,58,32.025910177560206,72.72249358403793,237,28,214.8891362190008,787,Scan,Human,1,17,0,Thermal,25.45158821573315,3.7644595009376487,185,Cloudy,Urban,184,3,80.22855943143574,99.28414980794857,0.323075272832578,Patrol,1.0307580515594852,3.998104008148192,1.2877999435816023,0.5785659065904671,0.5951084385372429,4.29649911561836,1.795718591393652,2.3083064253524803,2021-01-03 21:30:00,0.0380382875031428,1,0,0.4222586697896965,0,0,1,57.77413302103035,✅ NORMAL,WARNING,68.49665950271705,5.406527106144759,ANOMALY,0.1,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 21:45:00,MSN8491,DR6,94,0.6501809241862815,-4.149292970005632,-0.485689159230815,0.538535074966014,-0.8624621474604015,0.7679947211600832,104,32.37265348889455,72.92594283881951,418,5,146.1961111068072,772,Patrol,Vehicle,0,13,1,RGB,21.47911093307137,1.0279000885635052,134,Cloudy,Urban,316,2,113.99877789232728,111.22313272205862,0.6103519393334685,Patrol,1.274235800195714,4.227914538458437,1.324346757220988,0.5633045747509844,0.7356803822540537,4.262749885744891,1.7932729144599877,2.4409875968897112,2021-01-03 21:45:00,0.0956114254006538,1,0,0.2307410757836056,1,0,1,76.92589242163945,✅ NORMAL,NORMAL,68.4050105364503,4.898692883807969,NORMAL,0.13,NORMAL,NORMAL,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 22:00:00,MSN6180,DR5,105,-1.202930857650562,1.4143034520694004,0.9830887166825638,-0.1756277380172254,-0.0646963184612577,-0.3479334078522404,293,32.78459188142925,73.81419038930832,618,25,138.9065358937908,2092,Scan,Structure,0,8,1,RGB,28.86256484521663,0.7015316463105519,307,Rain,Rural,513,0,99.09472639252073,166.10358977900412,0.4973583617698581,Hover,0.3950802099361104,2.100895125343459,1.3215772265041683,0.5682758824639664,0.2280996655581072,4.180747348193501,1.878188117926908,1.2129523661562187,2021-01-03 22:00:00,0.0869584992490332,1,0,0.8628467959942948,0,1,1,13.71532040057052,🚨 CRITICAL ALERT,NORMAL,68.8406132151916,2.7968684191718234,NORMAL,0.08,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-03 22:15:00,MSN2188,DR1,53,-4.911561860912023,8.980760040119925,0.303375995920808,0.8833199390865332,-0.903573362289484,-1.376704470879283,122,31.860957913126512,72.2122899092614,168,25,165.96093027851987,265,Patrol,Human,0,9,0,RGB,26.66280428428453,2.638621859404674,222,Rain,Urban,153,3,62.184385929422106,116.28939767308876,0.4041778585266327,Patrol,1.86869316260481,10.240582395873847,1.377725217798245,0.5938612690363166,1.0788905004627,4.380793772410877,2.3942347236404435,5.912403002916309,2021-01-03 22:15:00,0.1160920042886814,1,0,0.0057480338971189,0,0,1,99.4251966102881,✅ NORMAL,CRITICAL,68.13060847419487,11.948832855665827,ANOMALY,0.22,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-03 22:30:00,MSN1152,DR3,56,-1.4014589252434604,-3.691040348941442,-0.2353731510154521,-1.5008302252097234,1.433058771561319,1.973500615029072,123,31.96125923416216,72.52540258215843,470,15,158.3809151466748,872,Scan,Human,0,8,1,RGB,27.387227661251888,2.4277147036588578,353,Clear,Rural,990,2,70.37537397697999,100.1942396195452,0.6075047753323728,Circle,2.863713233752994,3.955156949714797,1.4600578694483008,0.7360022891855841,1.6533656063891848,4.24568916940432,2.374248212550324,2.283510929605057,2021-01-03 22:30:00,-0.0585825537348565,1,1,0.1364455379148831,1,0,1,86.3554462085117,✅ NORMAL,WARNING,67.79641916123582,6.64922343106401,ANOMALY,0.25,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 22:45:00,MSN8508,DR8,36,-1.0795949174326764,-0.899708757327024,-1.167217128958176,0.1724739178997969,-3.600894968950876,-0.1543785659280203,335,32.37045044834093,72.38901055953313,822,54,173.72962040564448,2413,Patrol,Human,1,16,0,RGB,18.14370273625629,0.9147326792910632,113,Clear,Coastal,649,1,66.62339170926687,98.81067149754232,0.5413721805001004,Patrol,3.608327115352685,1.826854361981484,1.7623434549233952,0.9316465467023932,2.083268631373098,4.101931820591943,2.4813687412093466,1.0547348576602515,2021-01-03 22:45:00,-0.0119788465761598,1,1,0.66994360251411,0,0,1,33.005639748589,⚠️ WARNING,NORMAL,68.08201147585969,4.852625973176515,NORMAL,0.24,ANOMALY,NORMAL,ANOMALY,NORMAL,WARNING, MODERATE
2021-01-03 23:00:00,MSN2638,DR5,72,-3.4589739408929585,3.299520788502836,-2.139773535832985,-0.0919687207089868,-1.96843587647108,-0.2730337844087293,221,32.631224185806,72.20577260093691,1624,31,135.2747155564316,607,Track,Structure,0,0,1,RGB,19.589666242466546,2.4845716689995685,348,Clear,Urban,513,1,73.93457801300539,156.1292657686651,0.6519443003067491,Patrol,1.9894083273164085,5.23736278504651,1.7707838830185985,0.9334631811761044,1.1485854333042114,4.207842103959656,2.507453889659604,3.023792813790331,2021-01-03 23:00:00,-0.0061718338356163,1,0,0.0425240102801407,0,0,1,95.74759897198592,✅ NORMAL,WARNING,67.88476498424846,7.045293781758155,ANOMALY,0.19,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-03 23:15:00,MSN2200,DR1,32,2.197399427536449,1.1074255965286897,-1.2124511011494172,-0.1783310295461605,0.6426495169702343,1.617382858716336,121,32.03103672204228,72.52837793177157,1014,40,135.6083284817666,1184,Patrol,Human,1,8,1,RGB,21.81829955103009,3.40888680112454,223,Clear,Urban,164,4,94.03772486612873,92.57606228550084,0.8241554067670731,Track,1.749493546552972,2.743172136170618,1.820607083151757,0.91578187005811,1.0100705700478714,4.164050192188137,2.5310908621025527,1.583771171251587,2021-01-03 23:15:00,0.0046242016919102,1,0,0.764450433544075,0,1,1,23.55495664559249,🚨 CRITICAL ALERT,WARNING,68.02050147210682,4.977100311937284,ANOMALY,0.15,NORMAL,ANOMALY,ANOMALY,ANOMALY,WARNING, MODERATE
2021-01-03 23:30:00,MSN9808,DR8,63,-2.253362591208706,0.3551628073089822,-1.892782240663148,-0.3907319214954457,0.0732039203540045,-1.9430634130609683,0,32.35515974377152,72.54423112503994,1143,17,161.66829274058713,513,Patrol,Human,1,20,1,RGB,25.16023216181581,3.349075201300259,222,Clear,Urban,61,1,81.88199210428782,122.92321553447636,0.6151032592675492,Idle,1.9833117948539647,2.9641876117621533,1.883006665688128,0.902013436362358,1.1450655986458969,3.9045449762760094,2.5050499052585287,1.711374515579433,2021-01-03 23:30:00,-0.0138517318134544,1,0,0.6435404290923359,1,0,1,35.64595709076641,⚠️ WARNING,WARNING,68.16941640590566,5.588913222900077,ANOMALY,0.2,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-03 23:45:00,MSN4492,DR10,69,0.3433601679179512,-1.874349560282152,-4.253131640773954,1.1649617458712878,0.3066071122869268,0.2735651040576239,24,31.702663753427903,73.0990415664974,1366,78,150.9516323334467,464,Patrol,Vehicle,0,26,0,RGB,18.89903226551217,1.576333542277145,303,Clear,Rural,665,1,93.90930658044556,125.76931600705406,0.7182991519831199,Patrol,1.2353063008041631,4.6604947412045306,1.7998327542929309,0.92129864023855,0.7132044253009243,4.195472465370402,2.3936429270553843,2.6907378933912707,2021-01-03 23:45:00,0.0461543537068541,1,0,0.2000443372737228,0,0,1,79.99556627262771,✅ NORMAL,WARNING,68.23190728987117,6.01582817671731,ANOMALY,0.13,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-04 00:00:00,MSN9288,DR9,49,-1.5224335337442725,-0.7496943672310656,0.9352587542218196,-1.113950254826547,-0.6345890583970264,0.4919506659796396,326,32.67702880154749,72.95409296686343,648,24,179.0236438501665,269,Patrol,Vehicle,0,0,1,Night Vision,27.770329054840893,2.390061487414701,184,Clear,Urban,447,1,45.14490576646209,107.71831201245216,0.921676270173089,Track,1.3731729319438115,1.937667269237836,1.834074242331364,0.8955419570256633,0.7928017619016674,3.989428791479367,2.498887045609887,1.1187127194943915,2021-01-04 00:00:00,-0.0448292267621117,1,0,0.858075552265516,0,1,1,14.1924447734484,🚨 CRITICAL ALERT,NORMAL,68.34122192134123,2.8189436136414665,NORMAL,0.12,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-04 00:15:00,MSN5345,DR2,74,-2.633647184404724,-4.123471305566964,0.0045919166421371,0.8110674094563924,1.30981152493053,-1.1272035497087087,285,32.93718479216651,73.81629000779245,82,63,143.15999584772382,2758,Track,Human,0,10,1,Thermal,27.868132160087693,5.22811650996881,135,Clear,Urban,1,1,47.00916915835784,96.83752015179296,0.6582560215033751,Idle,1.908932795045194,4.892763450797054,1.897543941816312,0.8736805458159076,1.1021228630842477,4.055913682713229,2.5147313496462056,2.8248382953988416,2021-01-04 00:15:00,-0.002623029429349,1,0,0.1581498443584284,0,0,1,84.18501556415715,✅ NORMAL,WARNING,68.39529858206875,5.966141349323764,ANOMALY,0.15,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-04 00:30:00,MSN3170,DR1,31,-4.37460612721259,0.0881184359693684,-2.615653158734256,-0.9640395869969848,0.1496354182862747,-0.2713580023245273,217,32.04760123750039,72.16888401999776,146,18,161.57606285216505,1325,Patrol,Unknown,1,83,1,RGB,30.35538046932696,0.0292290349028991,255,Clear,Urban,356,0,117.68642446961202,110.82641622905228,0.4413689271229951,Track,1.0126194986906896,5.097703902130852,1.9592978706917688,0.7715365471537158,0.5846361401557336,4.355594560391968,2.433105168873533,2.943160720144253,2021-01-04 00:30:00,-0.0342226100028825,1,0,0.1863369303365349,1,0,1,81.3663069663465,✅ NORMAL,WARNING,68.15739180239812,6.838115245961931,ANOMALY,0.08,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-04 00:45:00,MSN6718,DR2,32,-1.8690655224108177,0.6265952863926393,0.9203348379941376,-0.8369540705254592,1.093607513855264,0.982601384814383,77,31.51527448794464,72.34565565431696,1025,37,146.88426299426408,663,Patrol,Human,1,10,1,RGB,15.446690455601752,1.5874757825150652,173,Clear,Coastal,613,2,68.86745813810847,92.04714685291076,0.9848312975863498,Patrol,1.6917372703729647,2.1755559735433128,1.9416022814685845,0.7758626679223858,0.976724968447954,3.549091918158915,1.3701187362286138,1.25605782696233,2021-01-04 00:45:00,-0.0614734134297189,1,0,0.8576480040962575,0,1,1,14.235199590374249,🚨 CRITICAL ALERT,NORMAL,68.12692515586623,3.970646716198606,NORMAL,0.16,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-04 01:00:00,MSN2127,DR10,97,-0.6964856073251828,1.2015379081360993,0.4625756775978089,-0.162347602144754,-0.2585545421488646,-0.6105429451200325,157,32.390529857941075,72.63338526823141,622,22,117.5425421909916,1705,Patrol,Vehicle,1,25,1,RGB,34.835424724122404,2.9076525195452434,242,Fog,Urban,519,1,87.18304293138063,141.84694112988947,0.3553686789866045,Patrol,0.6826198671470113,1.463817544437924,1.7234929448079863,0.7941940148592037,0.3941107640515135,3.299957977631228,1.5076778083050129,0.8451354533257325,2021-01-04 01:00:00,0.011948320647586,1,0,0.8630599116068087,0,1,1,13.694008839319128,🚨 CRITICAL ALERT,NORMAL,68.48850537210042,1.874131354874372,NORMAL,0.08,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-04 01:15:00,MSN5002,DR3,55,0.3545433847549625,1.4708883714885277,1.3632422768139516,0.7397871425283538,0.3593799523675414,1.7362427027025578,337,32.58076562775476,73.57863559785734,1855,33,185.2376121296326,289,Patrol,Unknown,0,11,1,RGB,26.389053836445093,3.609937989173531,290,Fog,Rural,633,2,69.28101397834293,70.52533266255412,0.3523441499515513,Patrol,1.9211917366837297,2.03657632274034,1.554779406941091,0.4568660857046978,1.109200566339236,3.320930173707113,1.4862156257604489,1.1758178881593533,2021-01-04 01:15:00,0.0532971727884538,1,0,0.8052312953623785,0,1,1,19.476870463762157,🚨 CRITICAL ALERT,NORMAL,68.64280536152567,3.5182736250225206,NORMAL,0.12,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
